timestamp,date,time,portfolio_value,cash,positions,pnl,daily_pnl
20221123 15:03:59,20221123,15:03:59,495103.07950036734,494771.32950036734,BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4896.920499632659,-89.54726897616638
20221123 15:04:59,20221123,15:04:59,495098.22950036736,494771.32950036734,BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4901.770499632636,-94.3972689761431
20221123 15:05:59,20221123,15:05:59,495099.22950036736,494771.32950036734,BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4900.770499632636,-93.3972689761431
20221123 15:06:59,20221123,15:06:59,495099.6795003673,494771.32950036734,BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4900.320499632682,-92.94726897618966
20221123 15:07:59,20221123,15:07:59,495095.32950036734,494771.32950036734,BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4904.670499632659,-97.29726897616638
20221123 15:08:59,20221123,15:08:59,495093.93178011134,494765.13178011135,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1,-4906.068219888664,-98.69498923217179
20221123 15:09:59,20221123,15:09:59,495095.4659601673,494765.1659601673,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4904.53403983271,-97.1608091762173
20221123 15:10:59,20221123,15:10:59,495095.4159601673,494765.1659601673,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4904.584039832698,-97.21080917620566
20221123 15:11:59,20221123,15:11:59,495093.2159601673,494765.1659601673,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4906.78403983271,-99.4108091762173
20221123 15:12:59,20221123,15:12:59,495092.9159601673,494765.1659601673,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4907.084039832698,-99.71080917620566
20221123 15:13:59,20221123,15:13:59,495093.5159601673,494765.1659601673,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4906.4840398327215,-99.11080917622894
20221123 15:14:59,20221123,15:14:59,495090.3659601673,494765.1659601673,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4909.6340398326865,-102.26080917619402
20221123 15:15:59,20221123,15:15:59,495083.1507647073,494759.2507647073,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4916.849235292699,-109.4760046362062
20221123 15:16:59,20221123,15:16:59,495079.54405021534,494764.79405021534,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4920.455949784664,-113.08271912817145
20221123 15:17:59,20221123,15:17:59,495081.7200052114,494764.42000521143,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4918.27999478858,-110.90676413208712
20221123 15:18:59,20221123,15:18:59,495079.2191252275,494763.9691252275,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4920.780874772521,-113.40764411602868
20221123 15:19:59,20221123,15:19:59,495074.80615981546,494757.05615981546,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4925.19384018454,-117.8206095280475
20221123 15:20:59,20221123,15:20:59,495071.33407483564,494755.38407483563,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4928.665925164358,-121.29269450786524
20221123 15:21:59,20221123,15:21:59,495067.58253487566,494754.63253487565,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4932.4174651243375,-125.04423446784494
20221123 15:22:59,20221123,15:22:59,495061.9711702316,494757.07117023156,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4938.0288297684165,-130.65559911192395
20221123 15:23:59,20221123,15:23:59,495067.0140299196,494753.0140299196,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4932.985970080423,-125.61273942393018
20221123 15:24:59,20221123,15:24:59,495063.8393449154,494751.3893449154,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4936.16065508459,-128.78742442809744
20221123 15:25:59,20221123,15:25:59,495061.56327999936,494750.2632799994,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4938.436720000638,-131.06348934414564
20221123 15:26:59,20221123,15:26:59,495057.81327999936,494750.2632799994,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4942.186720000638,-134.81348934414564
20221123 15:27:59,20221123,15:27:59,495053.35948504333,494750.50948504335,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4946.640514956671,-139.2672843001783
20221123 15:28:59,20221123,15:28:59,495053.95948504336,494750.50948504335,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4946.040514956636,-138.66728430014336
20221123 15:29:59,20221123,15:29:59,495056.60948504333,494750.50948504335,BANKNIFTY22112442700CE:1; BANKNIFTY22112442700PE:1; NIFTY22112418250CE:1; NIFTY22112418250PE:1,-4943.390514956671,-136.0172843001783
20221123 15:30:00,20221123,15:30:00,495057.23320960335,495057.23320960335,None,-4942.76679039665,-135.3935597401578
20221124 09:15:59,20221124,09:15:59,495045.1419161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4954.858083816594,-12.091293419944122
20221124 09:16:59,20221124,09:16:59,495043.5919161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4956.408083816583,-13.641293419932481
20221124 09:17:59,20221124,09:17:59,495039.6419161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4960.358083816594,-17.591293419944122
20221124 09:18:59,20221124,09:18:59,495035.5919161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4964.408083816583,-21.64129341993248
20221124 09:19:59,20221124,09:19:59,495034.3419161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4965.658083816583,-22.89129341993248
20221124 09:20:59,20221124,09:20:59,495030.4419161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4969.558083816606,-26.791293419955764
20221124 09:21:59,20221124,09:21:59,495026.7919161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4973.208083816571,-30.44129341992084
20221124 09:22:59,20221124,09:22:59,495026.3419161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4973.658083816583,-30.89129341993248
20221124 09:23:59,20221124,09:23:59,495026.9419161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4973.058083816606,-30.291293419955764
20221124 09:24:59,20221124,09:24:59,495032.0919161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4967.908083816583,-25.14129341993248
20221124 09:25:59,20221124,09:25:59,495029.2919161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4970.708083816571,-27.94129341992084
20221124 09:26:59,20221124,09:26:59,495051.9919161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4948.008083816618,-5.2412934199674055
20221124 09:27:59,20221124,09:27:59,495043.3919161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4956.608083816594,-13.841293419944122
20221124 09:28:59,20221124,09:28:59,495040.0919161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4959.908083816583,-17.14129341993248
20221124 09:29:59,20221124,09:29:59,495036.6419161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4963.358083816594,-20.591293419944122
20221124 09:30:59,20221124,09:30:59,495040.6919161834,494826.1419161834,NIFTY22112418300CE:1; NIFTY22112418300PE:1; BANKNIFTY22112442800CE:1; BANKNIFTY22112442800PE:1,-4959.308083816606,-16.541293419955764
20221124 09:31:59,20221124,09:31:59,495047.15757610335,494823.35757610336,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4952.8424238966545,-10.075633500004187
20221124 09:32:59,20221124,09:32:59,495047.04796117154,494823.1479611715,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4952.952038828458,-10.18524843180785
20221124 09:33:59,20221124,09:33:59,495044.4346161835,494823.08461618354,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4955.565383816487,-12.798593419836834
20221124 09:34:59,20221124,09:34:59,495045.4674412114,494822.3674412114,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4954.532558788604,-11.765768391953316
20221124 09:35:59,20221124,09:35:59,495043.0217911152,494820.42179111525,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4956.978208884771,-14.211418488121126
20221124 09:36:59,20221124,09:36:59,495044.38791128335,494820.18791128334,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418300CE:1; NIFTY22112418300PE:1,-4955.612088716647,-12.8452983199968
20221124 09:37:59,20221124,09:37:59,495044.31818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4955.68181352067,-12.915023124020081
20221124 09:38:59,20221124,09:38:59,495049.3681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4950.631813520682,-7.8650231240317225
20221124 09:39:59,20221124,09:39:59,495049.96818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4950.031813520647,-7.265023123996798
20221124 09:40:59,20221124,09:40:59,495055.1181864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4944.881813520682,-2.1150231240317225
20221124 09:41:59,20221124,09:41:59,495052.1681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4947.831813520694,-5.065023124043364
20221124 09:42:59,20221124,09:42:59,495048.21818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4951.781813520647,-9.015023123996798
20221124 09:43:59,20221124,09:43:59,495049.81818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4950.18181352067,-7.415023124020081
20221124 09:44:59,20221124,09:44:59,495048.01818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4951.981813520659,-9.21502312400844
20221124 09:45:59,20221124,09:45:59,495043.71818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4956.281813520647,-13.515023123996798
20221124 09:46:59,20221124,09:46:59,495045.81818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4954.18181352067,-11.415023124020081
20221124 09:47:59,20221124,09:47:59,495046.56818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4953.43181352067,-10.665023124020081
20221124 09:48:59,20221124,09:48:59,495045.71818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4954.281813520647,-11.515023123996798
20221124 09:49:59,20221124,09:49:59,495042.06818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4957.93181352067,-15.165023124020081
20221124 09:50:59,20221124,09:50:59,495043.1681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4956.831813520694,-14.065023124043364
20221124 09:51:59,20221124,09:51:59,495044.31818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4955.68181352067,-12.915023124020081
20221124 09:52:59,20221124,09:52:59,495044.9181864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4955.081813520694,-12.315023124043364
20221124 09:53:59,20221124,09:53:59,495043.81818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4956.18181352067,-13.415023124020081
20221124 09:54:59,20221124,09:54:59,495043.56818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4956.43181352067,-13.665023124020081
20221124 09:55:59,20221124,09:55:59,495043.8681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4956.131813520682,-13.365023124031723
20221124 09:56:59,20221124,09:56:59,495043.1181864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4956.881813520682,-14.115023124031723
20221124 09:57:59,20221124,09:57:59,495041.26818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4958.731813520659,-15.96502312400844
20221124 09:58:59,20221124,09:58:59,495040.26818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4959.731813520659,-16.96502312400844
20221124 09:59:59,20221124,09:59:59,495039.26818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4960.731813520659,-17.96502312400844
20221124 10:00:59,20221124,10:00:59,495038.1681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4961.831813520694,-19.065023124043364
20221124 10:01:59,20221124,10:01:59,495036.3681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4963.631813520682,-20.865023124031723
20221124 10:02:59,20221124,10:02:59,495035.71818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4964.281813520647,-21.515023123996798
20221124 10:03:59,20221124,10:03:59,495036.01818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4963.981813520659,-21.21502312400844
20221124 10:04:59,20221124,10:04:59,495032.76818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4967.231813520659,-24.46502312400844
20221124 10:05:59,20221124,10:05:59,495028.1681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4971.831813520694,-29.065023124043364
20221124 10:06:59,20221124,10:06:59,495028.6181864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4971.381813520682,-28.615023124031723
20221124 10:07:59,20221124,10:07:59,495029.81818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4970.18181352067,-27.41502312402008
20221124 10:08:59,20221124,10:08:59,495029.21818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4970.781813520647,-28.015023123996798
20221124 10:09:59,20221124,10:09:59,495031.21818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4968.781813520647,-26.015023123996798
20221124 10:10:59,20221124,10:10:59,495028.01818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4971.981813520659,-29.21502312400844
20221124 10:11:59,20221124,10:11:59,495028.31818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4971.68181352067,-28.91502312402008
20221124 10:12:59,20221124,10:12:59,495023.3681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4976.631813520682,-33.86502312403172
20221124 10:13:59,20221124,10:13:59,495023.31818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4976.68181352067,-33.91502312402008
20221124 10:14:59,20221124,10:14:59,495024.56818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4975.43181352067,-32.66502312402008
20221124 10:15:59,20221124,10:15:59,495023.9181864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4976.081813520694,-33.315023124043364
20221124 10:16:59,20221124,10:16:59,495025.4181864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4974.581813520694,-31.815023124043364
20221124 10:17:59,20221124,10:17:59,495023.1681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4976.831813520694,-34.065023124043364
20221124 10:18:59,20221124,10:18:59,495023.31818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4976.68181352067,-33.91502312402008
20221124 10:19:59,20221124,10:19:59,495022.31818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4977.68181352067,-34.91502312402008
20221124 10:20:59,20221124,10:20:59,495017.96818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4982.031813520647,-39.2650231239968
20221124 10:21:59,20221124,10:21:59,495019.71818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4980.281813520647,-37.5150231239968
20221124 10:22:59,20221124,10:22:59,495018.3681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4981.631813520682,-38.86502312403172
20221124 10:23:59,20221124,10:23:59,495018.01818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4981.981813520659,-39.21502312400844
20221124 10:24:59,20221124,10:24:59,495017.31818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4982.68181352067,-39.91502312402008
20221124 10:25:59,20221124,10:25:59,495021.71818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4978.281813520647,-35.5150231239968
20221124 10:26:59,20221124,10:26:59,495019.01818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4980.981813520659,-38.21502312400844
20221124 10:27:59,20221124,10:27:59,495021.1681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4978.831813520694,-36.065023124043364
20221124 10:28:59,20221124,10:28:59,495019.26818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4980.731813520659,-37.96502312400844
20221124 10:29:59,20221124,10:29:59,495016.8681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4983.131813520682,-40.36502312403172
20221124 10:30:59,20221124,10:30:59,495015.71818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4984.281813520647,-41.5150231239968
20221124 10:31:59,20221124,10:31:59,495016.26818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4983.731813520659,-40.96502312400844
20221124 10:32:59,20221124,10:32:59,495016.1181864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4983.881813520682,-41.11502312403172
20221124 10:33:59,20221124,10:33:59,495013.31818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4986.68181352067,-43.91502312402008
20221124 10:34:59,20221124,10:34:59,495015.71818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4984.281813520647,-41.5150231239968
20221124 10:35:59,20221124,10:35:59,495014.96818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4985.031813520647,-42.2650231239968
20221124 10:36:59,20221124,10:36:59,495015.4181864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4984.581813520694,-41.815023124043364
20221124 10:37:59,20221124,10:37:59,495017.26818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4982.731813520659,-39.96502312400844
20221124 10:38:59,20221124,10:38:59,495015.1681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4984.831813520694,-42.065023124043364
20221124 10:39:59,20221124,10:39:59,495015.21818647935,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4984.781813520647,-42.0150231239968
20221124 10:40:59,20221124,10:40:59,495015.1681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4984.831813520694,-42.065023124043364
20221124 10:41:59,20221124,10:41:59,495011.01818647934,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4988.981813520659,-46.21502312400844
20221124 10:42:59,20221124,10:42:59,495011.31818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4988.68181352067,-45.91502312402008
20221124 10:43:59,20221124,10:43:59,495011.4181864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4988.581813520694,-45.815023124043364
20221124 10:44:59,20221124,10:44:59,495011.56818647933,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4988.43181352067,-45.66502312402008
20221124 10:45:59,20221124,10:45:59,495014.1681864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4985.831813520694,-43.065023124043364
20221124 10:46:59,20221124,10:46:59,495013.4181864793,494822.31818647933,BANKNIFTY22112442900CE:1; BANKNIFTY22112442900PE:1; NIFTY22112418350CE:1; NIFTY22112418350PE:1,-4986.581813520694,-43.815023124043364
